type,date,value,value_kwh,standing_charge,charge_per_kwh,value_gbp
electric_import,2023-07-06,5.776,5.776,0.3765,0.2482,1.8101032000000001
electric_import,2023-07-07,6.428,6.428,0.3765,0.2482,1.9719296000000002
electric_import,2023-07-08,8.193,8.193,0.3765,0.2482,2.4100026
electric_import,2023-07-09,3.2469999999999994,3.2469999999999994,0.3765,0.2482,1.1824054
electric_import,2023-07-10,6.452000000000002,6.452000000000002,0.3765,0.2482,1.9778864000000005
electric_import,2023-07-11,4.463,4.463,0.3765,0.2482,1.4842166
electric_import,2023-07-12,9.947,9.947,0.3765,0.2482,2.8453454
electric_import,2023-07-13,6.147000000000001,6.147000000000001,0.3765,0.2482,1.9021854000000005
electric_import,2023-07-14,5.223999999999998,5.223999999999998,0.3765,0.2482,1.6730967999999997
electric_import,2023-07-15,10.874,10.874,0.3765,0.2482,3.0754268000000002
electric_import,2023-07-16,8.363000000000001,8.363000000000001,0.3765,0.2482,2.4521966000000006
electric_import,2023-07-17,5.126,5.126,0.3765,0.2482,1.6487732000000002
electric_import,2023-07-18,7.926000000000001,7.926000000000001,0.3765,0.2482,2.3437332000000004
electric_import,2023-07-19,5.577000000000001,5.577000000000001,0.3765,0.2482,1.7607114000000004
electric_import,2023-07-20,7.149000000000001,7.149000000000001,0.3765,0.2482,2.1508818
electric_import,2023-07-21,7.960000000000001,7.960000000000001,0.3765,0.2482,2.3521720000000004
electric_import,2023-07-22,7.002999999999999,7.002999999999999,0.3765,0.2482,2.1146445999999997
electric_import,2023-07-23,5.165000000000001,5.165000000000001,0.3765,0.2482,1.6584530000000004
electric_import,2023-07-24,8.301,8.301,0.3765,0.2482,2.4368082
electric_import,2023-07-25,6.162,6.162,0.3765,0.2482,1.9059084000000002
electric_import,2023-07-26,4.8980000000000015,4.8980000000000015,0.3765,0.2482,1.5921836000000005
electric_import,2023-07-27,5.676000000000001,5.676000000000001,0.3765,0.2482,1.7852832000000003
electric_import,2023-07-28,7.5360000000000005,7.5360000000000005,0.3765,0.2482,2.2469352000000002
electric_import,2023-07-29,7.449000000000002,7.449000000000002,0.3765,0.2482,2.2253418000000003
electric_import,2023-07-30,8.963999999999999,8.963999999999999,0.3765,0.2482,2.6013648
electric_import,2023-07-31,6.127999999999999,6.127999999999999,0.3765,0.2482,1.8974696
electric_import,2023-08-01,10.517999999999999,10.517999999999999,0.3765,0.2482,2.9870676
electric_import,2023-08-02,6.264999999999998,6.264999999999998,0.3765,0.2482,1.9314729999999996
electric_import,2023-08-03,5.599000000000001,5.599000000000001,0.3765,0.2482,1.7661718000000004
electric_import,2023-08-04,7.396999999999999,7.396999999999999,0.3765,0.2482,2.2124354
electric_import,2023-08-05,4.122,4.122,0.3765,0.2482,1.3995804
electric_import,2023-08-06,6.2219999999999995,6.2219999999999995,0.3765,0.2482,1.9208004
electric_import,2023-08-07,5.764000000000001,5.764000000000001,0.3765,0.2482,1.8071248000000004
electric_import,2023-08-08,7.431,7.431,0.3765,0.2482,2.2208742
electric_import,2023-08-09,6.2200000000000015,6.2200000000000015,0.3765,0.2482,1.9203040000000005
electric_import,2023-08-10,5.098,5.098,0.3765,0.2482,1.6418236
electric_import,2023-08-11,6.766000000000001,6.766000000000001,0.3765,0.2482,2.0558212
electric_import,2023-08-12,6.372999999999998,6.372999999999998,0.3765,0.2482,1.9582785999999996
electric_import,2023-08-13,9.471000000000002,9.471000000000002,0.3765,0.2482,2.7272022000000007
electric_import,2023-08-14,6.836,6.836,0.3765,0.2482,2.0731952000000002
electric_import,2023-08-15,2.9080000000000004,2.9080000000000004,0.3765,0.2482,1.0982656000000002
electric_import,2023-08-16,6.504999999999999,6.504999999999999,0.3765,0.2482,1.9910409999999998
electric_import,2023-08-17,5.452999999999999,5.452999999999999,0.3765,0.2482,1.7299346
electric_import,2023-08-18,6.583999999999999,6.583999999999999,0.3765,0.2482,2.0106488
electric_import,2023-08-19,8.161000000000001,8.161000000000001,0.3765,0.2482,2.4020602000000006
electric_import,2023-08-20,1.221,1.221,0.3765,0.2482,0.6795522
electric_import,2023-08-21,6.474999999999999,6.474999999999999,0.3765,0.2482,1.9835949999999998
electric_import,2023-08-22,5.330999999999999,5.330999999999999,0.3765,0.2482,1.6996541999999997
electric_import,2023-08-23,1.0580000000000003,1.0580000000000003,0.3765,0.2482,0.6390956000000001
electric_import,2023-08-24,1.2890000000000001,1.2890000000000001,0.3765,0.2482,0.6964298
electric_import,2023-08-25,3.276999999999999,3.276999999999999,0.3765,0.2482,1.1898513999999998
electric_import,2023-08-26,8.226999999999999,8.226999999999999,0.3765,0.2482,2.4184414
electric_import,2023-08-27,5.024999999999999,5.024999999999999,0.3765,0.2482,1.6237049999999997
electric_import,2023-08-28,7.272,7.272,0.3765,0.2482,2.1814104
electric_import,2023-08-29,8.129,8.129,0.3765,0.2482,2.3941178
electric_import,2023-08-30,3.9959999999999996,3.9959999999999996,0.3765,0.2482,1.3683071999999998
electric_import,2023-08-31,0.9450000000000005,0.9450000000000005,0.3765,0.2482,0.6110490000000002
electric_import,2023-09-01,0.8870000000000005,0.8870000000000005,0.3765,0.2482,0.5966534000000001
electric_import,2023-09-02,0.9050000000000004,0.9050000000000004,0.3765,0.2482,0.6011210000000001
electric_import,2023-09-03,3.5100000000000007,3.5100000000000007,0.3765,0.2482,1.2476820000000002
electric_import,2023-09-04,10.229999999999999,10.229999999999999,0.3765,0.2482,2.915586
electric_import,2023-09-05,9.115,9.115,0.3765,0.2482,2.638843
electric_import,2023-09-06,10.255,10.255,0.3765,0.2482,2.9217910000000002
electric_import,2023-09-07,6.381000000000001,6.381000000000001,0.3765,0.2482,1.9602642000000003
electric_import,2023-09-08,6.446,6.446,0.3765,0.2482,1.9763972
electric_import,2023-09-09,6.300999999999999,6.300999999999999,0.3765,0.2482,1.9404081999999998
electric_import,2023-09-10,4.581,4.581,0.3765,0.2482,1.5135042
electric_import,2023-09-11,9.510000000000002,9.510000000000002,0.3765,0.2482,2.7368820000000005
electric_import,2023-09-12,7.717000000000001,7.717000000000001,0.3765,0.2482,2.2918594000000003
electric_import,2023-09-13,7.972999999999999,7.972999999999999,0.3765,0.2482,2.3553985999999996
electric_import,2023-09-14,9.319,9.319,0.3765,0.2482,2.6894758000000003
electric_import,2023-09-15,9.035,9.035,0.3765,0.2482,2.618987
electric_import,2023-09-16,8.025,8.025,0.3765,0.2482,2.368305
electric_import,2023-09-17,2.212999999999999,2.212999999999999,0.3765,0.2482,0.9257665999999998
electric_import,2023-09-18,7.933,7.933,0.3765,0.2482,2.3454706
electric_import,2023-09-19,6.987000000000001,6.987000000000001,0.3765,0.2482,2.1106734
electric_import,2023-09-20,5.821,5.821,0.3765,0.2482,1.8212722000000001
electric_import,2023-09-21,9.993,9.993,0.3765,0.2482,2.8567626
electric_import,2023-09-22,5.090000000000001,5.090000000000001,0.3765,0.2482,1.6398380000000004
electric_import,2023-09-23,9.725000000000001,9.725000000000001,0.3765,0.2482,2.7902450000000005
electric_import,2023-09-24,12.359000000000004,12.359000000000004,0.3765,0.2482,3.444003800000001
electric_import,2023-09-25,6.422,6.422,0.3765,0.2482,1.9704404
electric_import,2023-09-26,5.1629999999999985,5.1629999999999985,0.3765,0.2482,1.6579565999999997
electric_import,2023-09-27,8.538000000000002,8.538000000000002,0.3765,0.2482,2.4956316000000007
electric_import,2023-09-28,10.682,10.682,0.3765,0.2482,3.0277724000000004
electric_import,2023-09-29,8.490000000000002,8.490000000000002,0.3765,0.2482,2.4837180000000005
electric_import,2023-09-30,7.064000000000001,7.064000000000001,0.3765,0.2482,2.1297848000000004
electric_import,2023-10-01,8.441000000000003,8.441000000000003,0.3765,0.2482,2.4715562000000006
electric_import,2023-10-02,5.546,5.546,0.3765,0.2482,1.7530172000000002
electric_import,2023-10-03,2.732,2.732,0.3765,0.2482,1.0545824000000001
electric_import,2023-10-04,10.136,10.136,0.3765,0.2482,2.8922551999999997
electric_import,2023-10-05,7.312,7.312,0.3765,0.2482,2.1913384000000002
electric_import,2023-10-06,10.521,10.521,0.3765,0.2482,2.9878122000000005
electric_import,2023-10-07,5.342,5.342,0.3765,0.2482,1.7023844
electric_import,2023-10-08,9.020999999999997,9.020999999999997,0.3765,0.2482,2.6155121999999995
electric_import,2023-10-09,6.985999999999999,6.985999999999999,0.3765,0.2482,2.1104252
electric_import,2023-10-10,4.561,4.561,0.3765,0.2482,1.5085402
electric_import,2023-10-11,5.948999999999999,5.948999999999999,0.3765,0.2482,1.8530417999999997
electric_import,2023-10-12,8.48,8.48,0.3765,0.2482,2.481236
electric_import,2023-10-13,11.848000000000004,11.848000000000004,0.3765,0.2482,3.317173600000001
electric_import,2023-10-14,10.370000000000001,10.370000000000001,0.3765,0.2482,2.9503340000000002
electric_import,2023-10-15,5.533000000000001,5.533000000000001,0.3765,0.2482,1.7497906000000003
electric_import,2023-10-16,3.9149999999999987,3.9149999999999987,0.3765,0.2482,1.3482029999999996
electric_import,2023-10-17,4.261000000000001,4.261000000000001,0.3765,0.2482,1.4340802000000004
electric_import,2023-10-18,4.986999999999999,4.986999999999999,0.3765,0.2482,1.6142733999999999
electric_import,2023-10-19,6.601,6.601,0.3765,0.2482,2.0148682
electric_import,2023-10-20,10.479999999999999,10.479999999999999,0.3765,0.2482,2.977636
electric_import,2023-10-21,8.403,8.403,0.3765,0.2482,2.4621246
electric_import,2023-10-22,9.985999999999999,9.985999999999999,0.3765,0.2482,2.8550251999999996
electric_import,2023-10-23,5.124000000000002,5.124000000000002,0.3765,0.2482,1.6482768000000008
electric_import,2023-10-24,9.661999999999997,9.661999999999997,0.3765,0.2482,2.7746083999999995
electric_import,2023-10-25,4.549999999999999,4.549999999999999,0.3765,0.2482,1.5058099999999999
electric_import,2023-10-26,7.115,7.115,0.3765,0.2482,2.142443
electric_import,2023-10-27,9.445000000000002,9.445000000000002,0.3765,0.2482,2.7207490000000005
electric_import,2023-10-28,6.5,6.5,0.3765,0.2482,1.9898
electric_import,2023-10-29,7.199000000000001,7.199000000000001,0.3765,0.2482,2.1632918
electric_import,2023-10-30,7.416000000000001,7.416000000000001,0.3765,0.2482,2.2171512000000004
electric_import,2023-10-31,4.359000000000001,4.359000000000001,0.3765,0.2482,1.4584038000000004
electric_import,2023-11-01,12.761,12.761,0.3765,0.2482,3.5437802
electric_import,2023-11-02,8.56,8.56,0.3765,0.2482,2.5010920000000003
electric_import,2023-11-03,5.1560000000000015,5.1560000000000015,0.3765,0.2482,1.6562192000000004
electric_import,2023-11-04,8.828000000000001,8.828000000000001,0.3765,0.2482,2.5676096000000004
electric_import,2023-11-05,10.006999999999996,10.006999999999996,0.3765,0.2482,2.860237399999999
electric_import,2023-11-06,6.367000000000002,6.367000000000002,0.3765,0.2482,1.9567894000000006
electric_import,2023-11-07,8.156,8.156,0.3765,0.2482,2.4008192000000004
electric_import,2023-11-08,9.509000000000002,9.509000000000002,0.3765,0.2482,2.736633800000001
electric_import,2023-11-09,10.34,10.34,0.3765,0.2482,2.942888
electric_import,2023-11-10,10.007000000000001,10.007000000000001,0.3765,0.2482,2.8602374000000004
electric_import,2023-11-11,13.427000000000001,13.427000000000001,0.3765,0.2482,3.7090814000000005
electric_import,2023-11-12,13.084000000000005,13.084000000000005,0.3765,0.2482,3.6239488000000013
electric_import,2023-11-13,5.438000000000001,5.438000000000001,0.3765,0.2482,1.7262116000000003
electric_import,2023-11-14,7.749999999999998,7.749999999999998,0.3765,0.2482,2.3000499999999997
electric_import,2023-11-15,6.254,6.254,0.3765,0.2482,1.9287428
electric_import,2023-11-16,8.245999999999999,8.245999999999999,0.3765,0.2482,2.4231572
electric_import,2023-11-17,9.008000000000001,9.008000000000001,0.3765,0.2482,2.6122856000000003
electric_import,2023-11-18,12.918999999999999,12.918999999999999,0.3765,0.2482,3.5829958
electric_import,2023-11-19,7.471000000000001,7.471000000000001,0.3765,0.2482,2.2308022000000003
electric_import,2023-11-20,6.9190000000000005,6.9190000000000005,0.3765,0.2482,2.0937958
electric_import,2023-11-21,10.713,10.713,0.3765,0.2482,3.0354666
electric_import,2023-11-22,8.07,8.07,0.3765,0.2482,2.379474
electric_import,2023-11-23,8.719,8.719,0.3765,0.2482,2.5405558
electric_import,2023-11-24,6.571,6.571,0.3765,0.2482,2.0074221999999997
electric_import,2023-11-25,11.210999999999999,11.210999999999999,0.3765,0.2482,3.1590702
electric_import,2023-11-26,12.154999999999998,12.154999999999998,0.3765,0.2482,3.3933709999999997
electric_import,2023-11-27,7.642000000000001,7.642000000000001,0.3765,0.2482,2.2732444000000003
electric_import,2023-11-28,5.582000000000002,5.582000000000002,0.3765,0.2482,1.7619524000000004
electric_import,2023-11-29,8.440000000000001,8.440000000000001,0.3765,0.2482,2.4713080000000005
electric_import,2023-11-30,7.956999999999999,7.956999999999999,0.3765,0.2482,2.3514273999999995
electric_import,2023-12-01,8.86,8.86,0.3765,0.2482,2.575552
electric_import,2023-12-02,8.251999999999999,8.251999999999999,0.3765,0.2482,2.4246464
electric_import,2023-12-03,8.282000000000002,8.282000000000002,0.3765,0.2482,2.4320924000000006
electric_import,2023-12-04,8.687999999999999,8.687999999999999,0.3765,0.2482,2.5328616
electric_import,2023-12-05,8.764000000000001,8.764000000000001,0.3765,0.2482,2.5517248000000006
electric_import,2023-12-06,7.115000000000003,7.115000000000003,0.3765,0.2482,2.1424430000000005
electric_import,2023-12-07,10.261000000000001,10.261000000000001,0.3765,0.2482,2.9232802
electric_import,2023-12-08,10.611999999999998,10.611999999999998,0.3765,0.2482,3.0103983999999997
electric_import,2023-12-09,13.644000000000002,13.644000000000002,0.3765,0.2482,3.7629408000000004
electric_import,2023-12-10,14.072000000000001,14.072000000000001,0.3765,0.2482,3.8691704000000002
electric_import,2023-12-11,7.612000000000001,7.612000000000001,0.3765,0.2482,2.2657984000000004
electric_import,2023-12-12,6.385999999999999,6.385999999999999,0.3765,0.2482,1.9615052
electric_import,2023-12-13,10.655,10.655,0.3765,0.2482,3.021071
electric_import,2023-12-14,7.2860000000000005,7.2860000000000005,0.3765,0.2482,2.1848852
electric_import,2023-12-15,10.889000000000001,10.889000000000001,0.3765,0.2482,3.0791498
electric_import,2023-12-16,10.058000000000002,10.058000000000002,0.3765,0.2482,2.8728956000000005
electric_import,2023-12-17,9.272000000000004,9.272000000000004,0.3765,0.2482,2.677810400000001
electric_import,2023-12-18,8.901,8.901,0.3765,0.2482,2.5857282
electric_import,2023-12-19,13.518000000000002,13.518000000000002,0.3765,0.2482,3.7316676000000006
electric_import,2023-12-20,8.09,8.09,0.3765,0.2482,2.384438
electric_import,2023-12-21,11.563000000000006,11.563000000000006,0.3765,0.2482,3.246436600000002
electric_import,2023-12-22,10.159000000000002,10.159000000000002,0.3765,0.2482,2.8979638000000008
electric_import,2023-12-23,11.133,11.133,0.3765,0.2482,3.1397106
electric_import,2023-12-24,7.059000000000001,7.059000000000001,0.3765,0.2482,2.1285438
electric_import,2023-12-25,12.637999999999998,12.637999999999998,0.3765,0.2482,3.5132516
electric_import,2023-12-26,14.033999999999995,14.033999999999995,0.3765,0.2482,3.859738799999999
electric_import,2023-12-27,7.6560000000000015,7.6560000000000015,0.3765,0.2482,2.2767192000000005
electric_import,2023-12-28,9.887000000000004,9.887000000000004,0.3765,0.2482,2.830453400000001
electric_import,2023-12-29,9.157000000000002,9.157000000000002,0.3765,0.2482,2.6492674000000007
electric_import,2023-12-30,9.276,9.276,0.3765,0.2482,2.6788032
electric_import,2023-12-31,11.262,11.262,0.3765,0.2482,3.1717284
electric_import,2024-01-01,8.197999999999999,8.197999999999999,0.3765,0.2482,2.4112435999999997
electric_import,2024-01-02,11.380999999999993,11.380999999999993,0.3765,0.2482,3.2012641999999984
electric_import,2024-01-03,11.008999999999993,11.008999999999993,0.3765,0.2482,3.1089337999999986
electric_import,2024-01-04,10.051999999999996,10.051999999999996,0.3765,0.2482,2.8714063999999992
electric_import,2024-01-05,6.699999999999998,6.699999999999998,0.3765,0.2482,2.0394399999999995
electric_import,2024-01-06,7.363000000000001,7.363000000000001,0.3765,0.2482,2.2039966000000004
electric_import,2024-01-07,6.806999999999999,6.806999999999999,0.3765,0.2482,2.0659973999999997
electric_import,2024-01-08,9.524000000000001,9.524000000000001,0.3765,0.2482,2.7403568000000003
electric_import,2024-01-09,8.277000000000001,8.277000000000001,0.3765,0.2482,2.4308514000000003
electric_import,2024-01-10,9.977999999999996,9.977999999999996,0.3765,0.2482,2.8530395999999993
electric_import,2024-01-11,6.8450000000000015,6.8450000000000015,0.3765,0.2482,2.075429
electric_import,2024-01-12,8.068999999999999,8.068999999999999,0.3765,0.2482,2.3792258
electric_import,2024-01-13,10.197999999999999,10.197999999999999,0.3765,0.2482,2.9076435999999997
electric_import,2024-01-14,10.606,10.606,0.3765,0.2482,3.0089092
electric_import,2024-01-15,9.746999999999998,9.746999999999998,0.3765,0.2482,2.7957053999999997
electric_import,2024-01-16,8.773999999999997,8.773999999999997,0.3765,0.2482,2.5542067999999993
electric_import,2024-01-17,9.469999999999997,9.469999999999997,0.3765,0.2482,2.726953999999999
electric_import,2024-01-18,7.545000000000001,7.545000000000001,0.3765,0.2482,2.249169
electric_import,2024-01-19,8.794,8.794,0.3765,0.2482,2.5591708000000004
electric_import,2024-01-20,8.327999999999996,8.327999999999996,0.3765,0.2482,2.443509599999999
electric_import,2024-01-21,13.718000000000002,13.718000000000002,0.3765,0.2482,3.7813076000000003
electric_import,2024-01-22,6.794,6.794,0.3765,0.2482,2.0627708
electric_import,2024-01-23,9.586999999999996,9.586999999999996,0.3765,0.2482,2.755993399999999
electric_import,2024-01-24,6.035,6.035,0.3765,0.2482,1.874387
electric_import,2024-01-25,7.900999999999999,7.900999999999999,0.3765,0.2482,2.3375281999999995
electric_import,2024-01-26,8.15,8.15,0.3765,0.2482,2.39933
electric_import,2024-01-27,9.802999999999995,9.802999999999995,0.3765,0.2482,2.809604599999999
electric_import,2024-01-28,9.399999999999997,9.399999999999997,0.3765,0.2482,2.7095799999999994
electric_import,2024-01-29,6.652999999999999,6.652999999999999,0.3765,0.2482,2.0277745999999994
